,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,0.0,0.06479863956731713,0.05228618727838441,0.05087169373266598,0.031992301730652484,0.06924388025839401,0.05370625183938171,0.03549434025442877,0.04991595612310462,0.10920828868208377,0.06161013455582043,0.05376723681800555,0.039615154307683476,0.07863098418204206,0.052410233914210846,0.08643919618049933,0.04625878658921667,0.036369385034590196,0.05237897263157387,0.066992177352032,0.07463792814446024,0.049083534929305506,0.10922345070707695,0.11267447162071098,0.020242541387156088,0.08536578054629751,0.048828782005591376,0.026890321678401108,0.041731482927647834,0.04721603100256666,0.04745927413837192,0.06625670306776821,0.05755395683453213,0.04388499994485573,0.10231350603200429,0.047752878536389765,0.07360484723240879,0.047096382683529,0.08615045323981252,0.06869728613340842,0.08615045323981252,0.05628755130140639,0.03313934491408399,0.05179847263558546,0.06138925898127878,0.06318272241486622,0.050359712230215625,0.07076340792229674,0.039475472124457345,0.057935585775170884,0.05073089284308552,0.1350136192696899,0.11417874330400624
1,0.06479863956731713,0.0,0.11053991629397486,0.09773110551639352,0.08412374444568749,0.07041136996139719,0.10861193557843019,0.053468839554983494,0.08597426842857248,0.1794453144852074,0.09695641629378104,0.11801040898141413,0.0827839420390094,0.11963174017754896,0.09695641629378104,0.09891719288760892,0.07509591915142699,0.07684358709698824,0.10897584172318231,0.06242674922831337,0.13722371880515571,0.10303873974362832,0.10200023714487383,0.1317205757360428,0.0690749989533539,0.10499805530230377,0.08636263714445702,0.07327885855455551,0.07714369423760015,0.05454018246813552,0.057229923794806514,0.07598576864904016,0.08388438161696365,0.043936563225757674,0.1775270679651042,0.09285245595511493,0.08975907032394037,0.10162861356211994,0.09890745255751521,0.12497108841237792,0.12036203702043147,0.08819801947803219,0.07129231577876483,0.08443160786834492,0.10650879166651317,0.0932015140218847,0.06479863956731713,0.09725487300354096,0.058276518987014025,0.10222202143678494,0.08975907032394037,0.11740843671862433,0.13209810496136154
2,0.05228618727838441,0.11053991629397486,0.0,0.06620094435231816,0.05779166509987155,0.061028931933115094,0.05407651375490974,0.054726356969090784,0.07877624940886463,0.10821983223874443,0.09677411824945348,0.062428453908500936,0.06905066374873747,0.11696252689496733,0.062474401220951714,0.06844398441666888,0.08365806617696492,0.07807004990527511,0.09066568915008566,0.0981652598779067,0.05833333333333346,0.03708615902870127,0.11438511445990485,0.07804555427071136,0.04146364372094635,0.06830500937508766,0.052302347200598454,0.049067034816068444,0.11090737531114658,0.08708432334648875,0.07119077999613987,0.051406111807660415,0.07910827631767547,0.1042661213917665,0.0799125875435277,0.06402902466654092,0.061916848035314054,0.08980865975220964,0.13566747887707764,0.13196292009325816,0.08541558811411698,0.08781829019755438,0.053934180885743865,0.08155373399226906,0.06682810112836601,0.09797928841050796,0.07016757997124512,0.10542493313051127,0.07877624940886463,0.04520792474133717,0.07613022912568801,0.09041194634580463,0.1368253812030783
3,0.05087169373266598,0.09773110551639352,0.06620094435231816,0.0,0.032514185692533615,0.09710610185673096,0.050104326633008456,0.03444687979117278,0.10468942390476355,0.07506531970510966,0.06947200313952051,0.04405335290359336,0.03917306147407518,0.09005332701377322,0.05935756839103701,0.09005332701377322,0.03956369904154611,0.0751076032511655,0.06367972777798248,0.06749519175968621,0.0416272849931687,0.07071628880516034,0.08596246213251113,0.1044297705899182,0.03743849176558067,0.06038282541100348,0.03540952596000846,0.05817191920220155,0.09079170481665721,0.05645279401437808,0.05749309116631862,0.04676211643588202,0.05087169373266598,0.0701281517674931,0.06394953331004838,0.04826626546639867,0.06953197207634143,0.047610123551484085,0.06643612860378711,0.08988383945646372,0.07532721309327484,0.0777564183177738,0.0408803875164635,0.05718749628768349,0.06520625188724893,0.06284426610876592,0.04296229118043815,0.13666830539656882,0.0932110831855939,0.04473149476811089,0.06953197207634143,0.11303569089916066,0.12572311394822722
4,0.031992301730652484,0.08412374444568749,0.05779166509987155,0.032514185692533615,0.0,0.06240357891453541,0.03862964325698315,0.04081893859222796,0.05691803641436721,0.05705521339864794,0.05644502491488712,0.06153422645972684,0.042125222433218146,0.08162683910194424,0.0477885572535558,0.09632080967631307,0.04980726058435048,0.05011386339295709,0.07449445730771553,0.07776626683741439,0.04727594707643279,0.058859382344621736,0.08361296089194092,0.06927875375246739,0.025810805855833063,0.06885113082788463,0.04329075632190982,0.04524193675378674,0.04892961391597639,0.04190459945106939,0.04167553609657315,0.058656139488103776,0.025223017127370295,0.06576072300776836,0.10309229380926532,0.030692621479026405,0.0745194834841243,0.036693409611748606,0.07164589548491473,0.0871966833811374,0.06403643561184025,0.03529415213138176,0.027509970266165973,0.05532633576521373,0.04410102631635138,0.05498990403371262,0.04553087093721675,0.10102339721060938,0.05691803641436721,0.053340857896205573,0.06375808212928857,0.10002313710397936,0.10020286767531172
5,0.06924388025839401,0.07041136996139719,0.061028931933115094,0.09710610185673096,0.06240357891453541,0.0,0.050226491854189814,0.06905066374873747,0.062428453908500936,0.1149387968432164,0.08981794538179355,0.10472621421424866,0.07908907972761947,0.1324265934117108,0.06181234370123334,0.061119190130481504,0.09729243252260689,0.0687596056405625,0.1236439079917343,0.06761512035747386,0.0916475537179049,0.045819843994362563,0.07804555427071136,0.07010437018290006,0.058714763160643835,0.10995084405410527,0.0639614194387792,0.06321608544760826,0.09090863727102594,0.04796399804439766,0.06319055283451191,0.07508338867037001,0.05829380826143393,0.07086964960773678,0.15484574527148343,0.038140545032117945,0.05998065783923168,0.08901972717777007,0.11374126494880432,0.1140633651720725,0.08912296675293785,0.0778750272285188,0.07812314353621619,0.07676391704783059,0.07559761250238028,0.08794288291879337,0.04734373626447386,0.06373758935472507,0.062428453908500936,0.06728287229724494,0.05998065783923168,0.11385305380179167,0.11136545109795148
6,0.05370625183938171,0.10861193557843019,0.05407651375490974,0.050104326633008456,0.03862964325698315,0.050226491854189814,0.0,0.05078394624964788,0.06457242002509966,0.06839363539165366,0.10557280900008403,0.06153372237018229,0.0571465208791293,0.1143538432999387,0.017883868705974693,0.062257010552876246,0.045105732262279874,0.04506672989781513,0.05104116221145105,0.0927371063455692,0.05407651375490974,0.053350093949856014,0.08303192540471205,0.07105579726473166,0.0396508581847953,0.09963242800182859,0.05431224424831571,0.048697011691011705,0.061601493148487396,0.07105579726473166,0.0431971669662885,0.06055733964281396,0.026277447544871047,0.05362723704804362,0.07380178295631434,0.018103686548131104,0.05159858675679352,0.04670127771495458,0.12125514888052735,0.08767037687178536,0.036463979035666005,0.06718475348612252,0.046657774649256245,0.043057332605319854,0.06326168270650223,0.05076093034289331,0.046849050765754074,0.10182257372185632,0.06457242002509966,0.032328305213008224,0.062499752426255606,0.11211721091161098,0.07892213999455389
7,0.03549434025442877,0.053468839554983494,0.054726356969090784,0.03444687979117278,0.04081893859222796,0.06905066374873747,0.05078394624964788,0.0,0.066855385934811,0.09649004329661282,0.05740428776597406,0.06619642215874866,0.036952750700630976,0.08935345721443866,0.047376673806037606,0.06382131115503031,0.04780793997759103,0.06637486321000352,0.05864255133671681,0.054955221245906016,0.042544995589826495,0.05566044860499875,0.09380842305594661,0.09626216110646135,0.038127173377214274,0.052105346832110655,0.04368942569376855,0.039060015310589224,0.06282622066878651,0.056624536593586794,0.025651096795054285,0.054944567238319975,0.043335849683254546,0.03802785951223653,0.08207157545231636,0.056435804879503504,0.06505300999154295,0.055785295188224615,0.06563493588529712,0.09769613986599768,0.04800540637369899,0.07297383005932445,0.030943517142853816,0.034883073689679134,0.09730231915735155,0.06168954807650129,0.03549434025442877,0.10128296572708284,0.05547557356816235,0.04296223271267341,0.06505300999154295,0.11158378773997868,0.12225597509782249
8,0.04991595612310462,0.08597426842857248,0.07877624940886463,0.10468942390476355,0.05691803641436721,0.062428453908500936,0.06457242002509966,0.066855385934811,0.0,0.1381725143121505,0.09212202128126046,0.09071971669412326,0.06619642215874888,0.07081780134636007,0.06541972778953276,0.08214929157384343,0.06951578960152927,0.05660319253296209,0.05998065783923179,0.11100589848259712,0.07553250380819165,0.09022491784810183,0.08647841434213288,0.13448932161246452,0.07226759729813159,0.08609230623258646,0.08372282418017818,0.05853112830872831,0.04748944552926204,0.09226928852038963,0.053619812618472706,0.11812661292539173,0.060356440121751787,0.06074204087244439,0.14045550503959436,0.0577770481944887,0.08712907082472321,0.07427060021294873,0.10804019905526163,0.09897873306606664,0.0963038858849361,0.07006458599866383,0.07264095531286374,0.09949281740055738,0.08656661178850167,0.11813959847559896,0.07079692412039895,0.10730881773283618,0.045454545454545636,0.0708692218966771,0.05393376430925856,0.1309518107465184,0.0942871126011613
9,0.10920828868208377,0.1794453144852074,0.10821983223874443,0.07506531970510966,0.05705521339864794,0.1149387968432164,0.06839363539165366,0.09649004329661282,0.1381725143121505,0.0,0.1140083372101256,0.1423909805895922,0.09162231022680511,0.1271825427160428,0.09818705751744927,0.15403846447862612,0.117891445728046,0.10565017155621204,0.13360615314261348,0.1572244935677204,0.08900043207147601,0.09149288403967337,0.14214226128404983,0.07442133244261917,0.09182084587801598,0.12329194068002569,0.09751673756575907,0.09889593088726867,0.09701024612427878,0.09943697210633207,0.09274124402038253,0.10790015642423201,0.05971986027553289,0.12728118050660997,0.14058053099303902,0.07698843202810879,0.13458901658647404,0.06551751210839585,0.10990840016723935,0.15472029872975457,0.10990840016723935,0.07833951534400974,0.07307446821951602,0.11273789523433853,0.08847978911977472,0.07109701574355864,0.09683618158044605,0.14471664044794696,0.1381725143121505,0.08771646030219171,0.1149205851452576,0.1418056484640654,0.11713952794025162
