,r,p_value
0,-0.023048930594373473,0.39836016398360163
1,0.08561191906314648,0.1728827117288271
2,-0.05895896034221843,0.24767523247675233
3,-0.1716564997267294,0.025097490250974904
4,0.06365973342404842,0.2348765123487651
5,0.0974296947029644,0.1222877712228777
6,0.025693162060047597,0.37446255374462556
7,0.038989520585068375,0.33236676332366766
8,-0.1614269538504131,0.027697230276972302
9,-0.05966524080419079,0.2586741325867413
10,-0.030000475957812304,0.36976302369763026
11,0.1458631357046498,0.05699430056994301
12,0.11515115134984627,0.1197880211978802
13,-0.19887637245551845,0.0124987501249875
14,0.02531364549526027,0.39046095390460955
15,-0.006097387134124335,0.48075192480751927
16,-0.13712481214447766,0.06129387061293871
17,-0.06216536179753542,0.25177482251774824
18,-0.017542992754686054,0.42625737426257376
19,0.015840858290271008,0.42405759424057593
20,0.08304381057973825,0.1780821917808219
21,0.13201339166932405,0.0780921907809219
22,-0.08654763006206777,0.1272872712728727
23,0.13031909926163981,0.05929407059294071
24,0.08548449252026799,0.1668833116688331
25,-0.06786081830121639,0.22727727227277272
26,-0.14925641428906153,0.0362963703629637
27,0.06845035982044863,0.2171782821717828
28,0.029115653452281117,0.3645635436456354
29,-0.0029288155770368436,0.49355064493550643
30,-0.0457481398535386,0.30126987301269875
31,0.27780846199034887,0.000999900009999
32,-0.15513521670330935,0.0395960403959604
33,0.06779749950334253,0.201979802019798
34,-0.02981781561956411,0.37916208379162086
35,-0.14193513891515108,0.06479352064793521
36,0.02644660944395083,0.38016198380161986
37,-0.03827816349161857,0.2986701329867013
38,0.10633075906088696,0.11768823117688232
39,-0.1442193970468907,0.044995500449955005
40,0.04062254864429247,0.3187681231876812
41,-0.057317267039606705,0.27677232276772323
42,0.06435985130969774,0.22607739226077392
43,0.07649732123883542,0.19588041195880412
44,-0.051675430084818716,0.2783721627837216
45,-0.07190786530808549,0.193980601939806
46,0.2785099958758938,0.0014998500149985001
47,-0.09257816022306338,0.1384861513848615
48,-0.04236189160419606,0.3237676232376762
49,-0.0355388367695877,0.34556544345565443
