,r,p_value
0,-0.023048930594373473,0.39766023397660233
1,0.08561191906314648,0.17618238176182383
2,-0.05895896034221843,0.2505749425057494
3,-0.1716564997267294,0.025797420257974202
4,0.06365973342404842,0.23327667233276672
5,0.0974296947029644,0.12768723127687232
6,0.025693162060047597,0.37536246375362464
7,0.038989520585068375,0.3317668233176682
8,-0.1614269538504131,0.030596940305969402
9,-0.05966524080419079,0.25247475252474755
10,-0.030000475957812304,0.3758624137586241
11,0.1458631357046498,0.055594440555944404
12,0.11515115134984627,0.11578842115788421
13,-0.19887637245551845,0.011498850114988501
14,0.02531364549526027,0.38806119388061194
15,-0.006097387134124335,0.46905309469053097
16,-0.13712481214447766,0.061193880611938804
17,-0.06216536179753542,0.2618738126187381
18,-0.017542992754686054,0.42415758424157585
19,0.015840858290271008,0.41985801419858015
20,0.08304381057973825,0.17918208179182082
21,0.13201339166932405,0.0756924307569243
22,-0.08654763006206777,0.12918708129187081
23,0.13031909926163981,0.06009399060093991
24,0.08548449252026799,0.16748325167483252
25,-0.06786081830121639,0.22127787221277873
26,-0.14925641428906153,0.0367963203679632
27,0.06845035982044863,0.21797820217978203
28,0.029115653452281117,0.36176382361763826
29,-0.0029288155770368436,0.48055194480551944
30,-0.0457481398535386,0.29457054294570545
31,0.27780846199034887,0.0015998400159984002
32,-0.15513521670330935,0.0402959704029597
33,0.06779749950334253,0.20277972202779723
34,-0.02981781561956411,0.37166283371662834
35,-0.14193513891515108,0.06419358064193581
36,0.02644660944395083,0.37566243375662434
37,-0.03827816349161857,0.3073692630736926
38,0.10633075906088696,0.11748825117488251
39,-0.1442193970468907,0.038896110388961104
40,0.04062254864429247,0.31296870312968705
41,-0.057317267039606705,0.27447255274472554
42,0.06435985130969774,0.2233776622337766
43,0.07649732123883542,0.18958104189581043
44,-0.051675430084818716,0.2783721627837216
45,-0.07190786530808549,0.1957804219578042
46,0.2785099958758938,0.0015998400159984002
47,-0.09257816022306338,0.1372862713728627
48,-0.04236189160419606,0.3187681231876812
49,-0.0355388367695877,0.35336466353364665
