,r,p_value
0,0.02327611108183657,0.37096290370962903
1,0.14872867745862234,0.038196180381961806
2,0.016292598800021107,0.40635936406359363
3,-0.0073520707469718095,0.47255274472552744
4,0.12915936134102973,0.056194380561943806
5,0.08479432174533574,0.1366863313668633
6,-0.019221896974841106,0.4036596340365963
7,0.18265674750844252,0.0165983401659834
8,-0.08897132121547716,0.12518748125187482
9,0.13653531712127992,0.051394860513948606
10,-0.007110003335352563,0.4684531546845315
11,0.10857660777026991,0.10058994100589941
12,0.19957128354494105,0.012998700129987
13,-0.04879781197824589,0.2863713628637136
14,0.16180372048289707,0.025297470252974703
15,-0.025975707993668204,0.38516148385161486
16,-0.007160570853556652,0.47305269473052697
17,0.09302193531266087,0.1322867713228677
18,0.10049232484501637,0.08909109089091091
19,0.04315221238746777,0.28677132286771323
20,0.06653309521982557,0.20827917208279173
21,0.06356044558927253,0.22507749225077492
22,-0.001661507713115794,0.5094490550944906
23,0.08046802237113496,0.1431856814318568
24,0.03981065117820599,0.31316868313168683
25,0.09382353596874327,0.12668733126687332
26,-0.0270412168849502,0.36666333366663334
27,0.08628383592901219,0.14578542145785423
28,0.22299369260512733,0.0030996900309969004
29,0.03126946280384513,0.3424657534246575
30,0.008798804617889497,0.44655534446555345
31,0.3222142325826484,0.00029997000299970003
32,0.013772906072781853,0.42245775422457754
33,0.07389365931464315,0.1700829917008299
34,0.1028277750318901,0.09919008099190081
35,-0.0056020486440555,0.4854514548545146
36,0.018666387944890003,0.41145885411458855
37,0.08157478233025985,0.11158884111588842
38,0.06216482726325274,0.2111788821117888
39,0.017693069113787166,0.41135886411358863
40,0.04627804587501048,0.26777322267773224
41,0.02879746906011158,0.36246375362463756
42,0.02979079202216835,0.34936506349365065
43,0.20779589806285634,0.0057994200579942
44,-0.04194573449764815,0.3134686531346865
45,0.027392353128588443,0.34756524347565243
46,0.2841840935183352,0.0005999400059994001
47,-0.015442005908500638,0.43375662433756623
48,-0.04473008292995716,0.284971502849715
49,0.14350426525781929,0.0428957104289571
